usa-ca
USA Counties
W;KH6;KL
41812;KY,Letcher;-82.750137;37.241284
41815;KY,Letcher;-82.794684;37.150537
41817;KY,Knott;-82.915359;37.367780
41819;KY,Letcher;-83.064971;36.985860
41821;KY,Letcher;-82.997288;37.088069
41822;KY,Knott;-82.972128;37.333551
41823;KY,Knott;-82.8315;37.3376
41824;KY,Letcher;-82.887144;37.194426
41825;KY,Letcher;-82.704684;37.215305
41826;KY,Letcher;-82.930477;37.164562
41828;KY,Knott;-82.778514;37.303276
41829;KY,Letcher;-82.7525;37.1668
41831;KY,Knott;-82.956336;37.387358
41832;KY,Letcher;-82.956341;37.148006
41833;KY,Letcher;-82.981596;37.021403
41834;KY,Knott;-82.940304;37.270358
41835;KY,Letcher;-82.673478;37.205961
41836;KY,Knott;-82.895504;37.245041
41837;KY,Letcher;-82.746067;37.135518
41838;KY,Letcher;-82.750367;37.168682
41839;KY,Knott;-82.875435;37.420362
41840;KY,Letcher;-82.712321;37.195448
41843;KY,Knott;-82.860113;37.273854
41844;KY,Knott;-82.875490;37.334629
41845;KY,Letcher;-82.932167;37.123583
41847;KY,Knott;-82.954499;37.215830
41848;KY,Letcher;-82.9407;37.11021
41849;KY,Letcher;-82.729341;37.172969
41855;KY,Letcher;-82.761679;37.156856
41858;KY,Letcher;-82.831857;37.130559
41859;KY,Knott;-82.782046;37.392257
41861;KY,Knott;-82.831383;37.386051
41862;KY,Knott;-82.795649;37.357624
42001;KY,Mccracken;-88.656875;37.066543
42002;KY,Mccracken;-88.7124;37.08551
42003;KY,Mccracken;-88.590465;37.044233
42020;KY,Calloway;-88.298367;36.697107
42021;KY,Carlisle;-88.997004;36.796741
42022;KY,Ballard;-88.942520;37.149003
42023;KY,Carlisle;-88.983472;36.881954
42024;KY,Ballard;-89.043267;37.071352
42025;KY,Marshall;-88.335156;36.854812
42027;KY,Graves;-88.637784;36.925160
42028;KY,Livingston;-88.338290;37.241220
42029;KY,Marshall;-88.372697;37.013505
42031;KY,Hickman;-88.975595;36.678217
42032;KY,Hickman;-89.106671;36.755242
42033;KY,Crittenden;-88.0796;37.33653
42035;KY,Carlisle;-88.844126;36.911107
42036;KY,Calloway;-88.245948;36.731901
42037;KY,Crittenden;-88.1835;37.15786
42038;KY,Lyon;-88.036132;37.051386
42039;KY,Graves;-88.832240;36.800353
42040;KY,Graves;-88.500508;36.614839
42041;KY,Fulton;-88.891327;36.532059
42044;KY,Marshall;-88.282732;36.978770
42045;KY,Livingston;-88.244987;37.031683
42046;KY,Calloway;-88.0922;36.60330
42047;KY,Livingston;-88.410260;37.294800
42048;KY,Marshall;-88.265277;36.765893
42049;KY,Calloway;-88.325437;36.511681
42050;KY,Fulton;-89.197890;36.558598
42051;KY,Graves;-88.637697;36.852344
42053;KY,Ballard;-88.860610;37.107447
42054;KY,Calloway;-88.444998;36.716315
42055;KY,Lyon;-88.140971;37.058356
42056;KY,Ballard;-88.976165;37.087160
42058;KY,Livingston;-88.480430;37.054715
42060;KY,Ballard;-88.828175;36.968906
42061;KY,Graves;-88.774691;36.885527
42063;KY,Graves;-88.6520;36.72387
42064;KY,Crittenden;-88.069970;37.331602
42066;KY,Graves;-88.634499;36.733761
42069;KY,Mccracken;-88.758711;36.921462
42070;KY,Carlisle;-88.9959;36.86314
42071;KY,Calloway;-88.287463;36.617443
42076;KY,Calloway;-88.068377;36.540753
42078;KY,Livingston;-88.245680;37.282124
42079;KY,Graves;-88.563597;36.574074
42081;KY,Livingston;-88.408841;37.217493
42082;KY,Graves;-88.510405;36.922652
42083;KY,Livingston;-88.291914;37.150978
42084;KY,Crittenden;-88.244986;37.433695
42085;KY,Graves;-88.820746;36.578907
42086;KY,Mccracken;-88.759703;37.089948
42087;KY,Ballard;-89.032405;36.965750
42088;KY,Graves;-88.748451;36.627427
42101;KY,Warren;-86.461450;37.010643
42102;KY,Warren;-86.3870;36.92229
42103;KY,Warren;-86.382479;36.969761
42104;KY,Warren;-86.447512;36.930527
42120;KY,Allen;-86.259643;36.661883
42122;KY,Warren;-86.352025;36.863160
42123;KY,Barren;-86.001129;36.820727
42124;KY,Metcalfe;-85.6495;36.85766
42127;KY,Barren;-85.946334;37.131203
42128;KY,Warren;-86.3940;36.98344
42129;KY,Metcalfe;-85.585346;36.988613
42130;KY,Barren;-85.7752;36.91297
42131;KY,Barren;-85.908062;36.829280
42133;KY,Monroe;-85.961398;36.721319
42134;KY,Simpson;-86.582020;36.718074
42135;KY,Simpson;-86.5819;36.75816
42140;KY,Monroe;-85.808669;36.655006
42141;KY,Barren;-85.912323;36.970776
42142;KY,Barren;-85.9577;36.94632
42150;KY,Allen;-86.1840;36.78213
42151;KY,Monroe;-85.552756;36.636670
42152;KY,Barren;-85.8164;37.09875
42153;KY,Allen;-86.040069;36.665767
42154;KY,Metcalfe;-85.734829;37.066581
42155;KY,Monroe;-85.8854;36.7998
42156;KY,Barren;-85.9955;36.84050
42157;KY,Monroe;-85.817728;36.778567
42159;KY,Warren;-86.251876;37.016847
42160;KY,Barren;-86.064747;37.089600
42163;KY,Edmonson;-86.1431;37.09425
42164;KY,Allen;-86.181309;36.767969
42166;KY,Metcalfe;-85.717743;36.863220
42167;KY,Monroe;-85.675674;36.712179
42169;KY,Metcalfe;-85.6220;36.8582
42170;KY,Warren;-86.554002;36.832502
42171;KY,Warren;-86.171812;37.046968
42201;KY,Butler;-86.6701;37.27956
42202;KY,Logan;-86.853659;36.681441
42203;KY,Todd;-87.2193;36.92924
42204;KY,Todd;-87.071055;36.709960
42206;KY,Logan;-86.719833;36.881837
42207;KY,Edmonson;-86.265571;37.293315
42209;KY,Butler;-86.6721;37.19749
42210;KY,Edmonson;-86.290133;37.215448
42211;KY,Trigg;-87.864090;36.846471
42214;KY,Metcalfe;-85.669455;37.143908
42215;KY,Trigg;-87.682735;36.983293
42216;KY,Todd;-87.1521;37.00449
42217;KY,Christian;-87.482193;37.044130
42219;KY,Butler;-86.7678;37.17090
42220;KY,Todd;-87.185269;36.887716
42221;KY,Christian;-87.4965;36.89807
42223;KY,Christian;-87.447766;36.620384
42232;KY,Christian;-87.657900;36.847924
42234;KY,Todd;-87.180898;36.673268
42235;KY,Warren;-86.3940;36.98344
42236;KY,Christian;-87.599358;36.705024
42240;KY,Christian;-87.476178;36.866845
42241;KY,Christian;-87.4965;36.89807
42250;KY,Edmonson;-86.3821;37.2342
42251;KY,Butler;-86.8858;37.15796
42252;KY,Butler;-86.5092;37.24832
42254;KY,Christian;-87.656333;36.657405
42256;KY,Logan;-86.942847;37.020366
42257;KY,Edmonson;-86.2993;37.23721
42259;KY,Edmonson;-86.198187;37.274689
42261;KY,Butler;-86.679886;37.219254
42262;KY,Christian;-87.427890;36.664334
42265;KY,Logan;-87.020031;36.752802
42266;KY,Christian;-87.343056;36.780906
42267;KY,Butler;-86.8048;37.22964
42268;KY,Butler;-86.8691;37.0354
42270;KY,Warren;-86.3940;36.98344
42273;KY,Butler;-86.876252;37.196636
42274;KY,Warren;-86.625079;36.931416
42275;KY,Edmonson;-86.440627;37.223167
42276;KY,Logan;-86.881715;36.860612
42280;KY,Todd;-87.098873;36.953559
42283;KY,Logan;-86.6632;36.86920
42284;KY,Edmonson;-86.3908;37.3022
42285;KY,Edmonson;-86.274998;37.273726
42286;KY,Todd;-87.269714;36.727378
42287;KY,Butler;-86.529139;37.311676
42288;KY,Butler;-86.6721;37.19749
42301;KY,Daviess;-87.174197;37.753347
42302;KY,Daviess;-87.1128;37.74549
42303;KY,Daviess;-87.087149;37.758568
42320;KY,OH,-86.883643;37.377266
42321;KY,Muhlenberg;-87.057613;37.177839
42322;KY,Mclean;-87.4068;37.61506
42323;KY,Muhlenberg;-87.036778;37.172261
42324;KY,Muhlenberg;-87.006578;37.150125
42325;KY,Muhlenberg;-87.268070;37.333802
42326;KY,Muhlenberg;-87.014035;37.198074
42327;KY,Mclean;-87.294998;37.575772
42328;KY,OH,-87.034335;37.410099
42330;KY,Muhlenberg;-87.129921;37.299591
42332;KY,Muhlenberg;-87.090713;37.251296
42333;KY,OH,-86.765656;37.349023
42334;KY,Daviess;-87.1128;37.74549
42337;KY,Muhlenberg;-87.013495;37.227223
42338;KY,OH,-86.772549;37.559872
42339;KY,Muhlenberg;-86.974607;37.094139
42340;KY,OH,-86.9659;37.3513
42343;KY,OH,-86.693031;37.655016
42344;KY,Muhlenberg;-87.293969;37.240117
42345;KY,Muhlenberg;-87.183331;37.166299
42347;KY,OH,-86.906309;37.471839
42348;KY,Hancock;-86.762976;37.882498
42349;KY,OH,-86.669528;37.433703
42350;KY,Mclean;-87.171078;37.456942
42351;KY,Hancock;-86.892432;37.918157
42352;KY,Mclean;-87.111622;37.502836
42354;KY,OH,-86.925806;37.379900
42355;KY,Daviess;-86.995352;37.869750
42356;KY,Daviess;-87.3238;37.69322
42358;KY,OH,-86.6867;37.5691
42361;KY,OH,-86.684605;37.517388
42364;KY,Hancock;-86.8048;37.82723
42365;KY,Muhlenberg;-87.001756;37.114594
42366;KY,Daviess;-86.928381;37.729714
42367;KY,Muhlenberg;-87.1548;37.24294
42368;KY,OH,-86.754876;37.710929
42369;KY,OH,-86.996853;37.337926
42370;KY,OH,-86.741212;37.448681
42371;KY,Mclean;-87.292933;37.508047
42372;KY,Mclean;-87.280634;37.412770
42374;KY,Muhlenberg;-87.145145;37.339760
42375;KY,Daviess;-87.1128;37.74549
42376;KY,Daviess;-87.091138;37.598406
42377;KY,Daviess;-87.1128;37.74549
42378;KY,Daviess;-86.864543;37.666515
42402;KY,Henderson;-87.6012;37.77891
42403;KY,Webster;-87.933912;37.448198
42404;KY,Webster;-87.839401;37.481719
42406;KY,Henderson;-87.731739;37.743264
42408;KY,Hopkins;-87.684137;37.183465
42409;KY,Webster;-87.697016;37.521650
42410;KY,Hopkins;-87.514986;37.275896
42411;KY,Caldwell;-88.014386;37.216778
42413;KY,Hopkins;-87.495007;37.425687
42420;KY,Henderson;-87.560557;37.825094
42431;KY,Hopkins;-87.503780;37.330791
42436;KY,Hopkins;-87.548289;37.458645
42437;KY,Union;-87.901996;37.674160
42440;KY,Hopkins;-87.469861;37.238785
42441;KY,Hopkins;-87.653076;37.363270
42442;KY,Hopkins;-87.467020;37.178627
42444;KY,Webster;-87.637866;37.641689
42445;KY,Caldwell;-87.874293;37.125960
42450;KY,Webster;-87.764281;37.396445
42451;KY,Henderson;-87.370054;37.859415
42452;KY,Henderson;-87.542918;37.674669
42453;KY,Hopkins;-87.596625;37.143686
42455;KY,Webster;-87.526352;37.600857
42456;KY,Webster;-87.499758;37.514424
42457;KY,Henderson;-87.765868;37.801347
42458;KY,Henderson;-87.418666;37.860142
42459;KY,Union;-87.996320;37.558719
42460;KY,Union;-87.9327;37.49399
42461;KY,Union;-87.916144;37.771573
42462;KY,Union;-87.818910;37.729871
42463;KY,Webster;-87.863103;37.488169
42464;KY,Hopkins;-87.378791;37.168568
42501;KY,Pulaski;-84.544375;37.075624
42502;KY,Pulaski;-84.4277;37.09325
42516;KY,Casey;-84.798329;37.191504
42518;KY,Pulaski;-84.632785;36.945930
42519;KY,Pulaski;-84.554589;36.965123
42528;KY,Casey;-85.023962;37.180186
42532;KY,Pulaski;-84.8632;37.0669
42533;KY,Pulaski;-84.603013;37.067452
42539;KY,Casey;-84.945895;37.305705
42541;KY,Casey;-84.807321;37.367700
42544;KY,Pulaski;-84.813657;37.029286
42553;KY,Pulaski;-84.654812;37.177577
42554;KY,Pulaski;-84.4459;37.1742
42555;KY,Pulaski;-84.3762;36.9686
42558;KY,Pulaski;-84.5814;36.94919
42564;KY,Pulaski;-84.5928;37.11143
42565;KY,Russell;-84.895245;37.144759
42566;KY,Casey;-84.776745;37.303038
42567;KY,Pulaski;-84.617815;37.250746
42601;KY,Clinton;-85.1991;36.8128
42602;KY,Clinton;-85.135391;36.720240
42603;KY,Clinton;-85.010432;36.770300
42611;KY,Wayne;-84.7187;36.7222
42613;KY,Wayne;-84.6840;36.8017
42629;KY,Russell;-85.099810;36.946642
42631;KY,Mccreary;-84.510367;36.762748
42632;KY,Wayne;-84.775707;36.932769
42633;KY,Wayne;-84.828410;36.801922
42634;KY,Mccreary;-84.421431;36.881682
42635;KY,Mccreary;-84.416111;36.663153
42638;KY,Mccreary;-84.470951;36.673236
42640;KY,Wayne;-84.8102;36.6685
42642;KY,Russell;-85.061426;37.054010
42643;KY,Mccreary;-84.3617;36.9253
42647;KY,Mccreary;-84.554169;36.710692
42649;KY,Mccreary;-84.421838;36.631706
42653;KY,Mccreary;-84.477855;36.772507
42655;KY,Wayne;-84.9611;36.7784
42701;KY,Hardin;-85.864034;37.704287
42702;KY,Hardin;-85.9768;37.72347
42711;KY,Cumberland;-85.310564;36.898169
42712;KY,Grayson;-86.156427;37.581023
42713;KY,Hart;-85.881752;37.381189
42714;KY,Cumberland;-85.3019;36.7081
42715;KY,Adair;-85.395536;36.954911
42716;KY,Larue;-85.609877;37.475340
42717;KY,Cumberland;-85.399715;36.765985
42718;KY,Taylor;-85.354907;37.372314
42719;KY,Taylor;-85.3303;37.33793
42720;KY,Adair;-85.3709;37.12114
42721;KY,Grayson;-86.498840;37.413211
42722;KY,Hart;-85.726398;37.271372
42723;KY,Adair;-85.2076;37.2735
42724;KY,Hardin;-86.025271;37.668721
42726;KY,Grayson;-86.164485;37.429456
42728;KY,Adair;-85.275617;37.123196
42729;KY,Hart;-86.129877;37.304661
42730;KY,Adair;-85.2744;36.9571
42731;KY,Cumberland;-85.555266;36.839500
42732;KY,Hardin;-86.104138;37.606543
42733;KY,Taylor;-85.162809;37.353227
42735;KY,Adair;-85.2968;37.04508
42736;KY,Taylor;-85.3524;37.4545
42740;KY,Hardin;-85.922946;37.596410
42741;KY,Adair;-85.229881;36.981820
42742;KY,Adair;-85.501991;37.098391
42743;KY,Green;-85.514367;37.234802
42746;KY,Hart;-85.734696;37.199656
42748;KY,Larue;-85.714526;37.566527
42749;KY,Hart;-85.882882;37.176738
42752;KY,Cumberland;-85.4092;36.6946
42753;KY,Adair;-85.202719;37.242258
42754;KY,Grayson;-86.307310;37.479797
42755;KY,Grayson;-86.3439;37.47194
42757;KY,Larue;-85.715974;37.415382
42758;KY,Taylor;-85.1980;37.36039
42759;KY,Cumberland;-85.504810;36.824961
42761;KY,Adair;-85.441776;37.113189
42762;KY,Grayson;-86.405319;37.443289
42764;KY,Larue;-85.6392;37.46396
42765;KY,Hart;-85.907868;37.291869
42768;KY,Cumberland;-85.3717;36.6463
42776;KY,Hardin;-85.880705;37.520250
42782;KY,Green;-85.645364;37.349798
42783;KY,Hardin;-86.0852;37.56713
42784;KY,Hardin;-85.901643;37.456599
42786;KY,Cumberland;-85.4624;36.81983
42788;KY,Hardin;-86.031150;37.551250
43001;OH,Licking;-82.612257;40.091576
43002;OH,Franklin;-83.182994;40.059910
43003;OH,Delaware;-82.961246;40.409940
43004;OH,Franklin;-82.805209;39.998073
43005;OH,Knox;-82.282189;40.285043
43006;OH,Knox;-82.169479;40.471139
43007;OH,Union;-83.4163;40.34063
43008;OH,Licking;-82.479324;39.933980
43009;OH,Champaign;-83.645793;40.175413
43010;OH,Clark;-83.621426;40.000364
43011;OH,Knox;-82.680294;40.304121
43013;OH,Licking;-82.690541;40.235446
43014;OH,Knox;-82.264227;40.470806
43015;OH,Delaware;-83.069683;40.295925
43016;OH,Franklin;-83.139837;40.089811
43017;OH,Franklin;-83.127136;40.109478
43018;OH,Licking;-82.683072;39.956994
43019;OH,Knox;-82.569988;40.493191
43021;OH,Delaware;-82.894373;40.202298
43022;OH,Knox;-82.355433;40.351781
43023;OH,Licking;-82.521346;40.070985
43025;OH,Licking;-82.498829;39.958869
43026;OH,Franklin;-83.147620;40.021665
43027;OH,Licking;-82.5615;40.13282
43028;OH,Knox;-82.314853;40.420650
43029;OH,Union;-83.448683;40.108356
43030;OH,Licking;-82.4300;39.96884
43031;OH,Licking;-82.669442;40.151979
43032;OH,Delaware;-82.958249;40.328773
43033;OH,Licking;-82.596135;39.960661
43035;OH,Delaware;-82.996751;40.173636
43036;OH,Union;-83.262894;40.353133
43037;OH,Knox;-82.344361;40.274530
43040;OH,Union;-83.363917;40.255973
43041;OH,Union;-83.3606;40.30692
43044;OH,Champaign;-83.572234;40.052907
43045;OH,Union;-83.442661;40.179696
43046;OH,Fairfield;-82.536966;39.900063
43047;OH,Champaign;-83.6465;40.20491
43048;OH,Knox;-82.4657;40.40611
43050;OH,Knox;-82.482548;40.385636
43054;OH,Franklin;-82.824620;40.080252
43055;OH,Licking;-82.400546;40.079115
43056;OH,Licking;-82.343225;40.017096
43058;OH,Licking;-82.4826;40.09514
43060;OH,Champaign;-83.561725;40.223286
43061;OH,Delaware;-83.204266;40.285343
43062;OH,Licking;-82.676525;39.994001
43064;OH,Madison;-83.268256;40.103133
43065;OH,Delaware;-83.084159;40.155515
43066;OH,Delaware;-83.152162;40.400799
43067;OH,Union;-83.466814;40.355958
43068;OH,Franklin;-82.796102;39.956384
43070;OH,Champaign;-83.960444;40.217799
43071;OH,Licking;-82.366535;40.173402
43072;OH,Champaign;-83.954163;40.123455
43073;OH,Licking;-82.7540;39.99651
43074;OH,Delaware;-82.845018;40.270926
43076;OH,Perry;-82.410136;39.909915
43077;OH,Union;-83.341501;40.136336
43078;OH,Champaign;-83.766338;40.112531
43080;OH,Licking;-82.427754;40.242377
43081;OH,Franklin;-82.916065;40.109513
43082;OH,Delaware;-82.912785;40.148520
43083;OH,Champaign;-83.8378;40.10218
43084;OH,Champaign;-83.524887;40.145952
43085;OH,Franklin;-83.020760;40.097796
43086;OH,Delaware;-83.0113;39.96903
43101;OH,Ross;-82.745707;39.466041
43102;OH,Fairfield;-82.760987;39.651028
43103;OH,Pickaway;-82.948428;39.720751
43105;OH,Fairfield;-82.613569;39.860353
43106;OH,Fayette;-83.402678;39.624916
43107;OH,Fairfield;-82.419376;39.703126
43109;OH,Franklin;-82.832180;39.916574
43110;OH,Franklin;-82.808721;39.854413
43111;OH,Hocking;-82.244342;39.501342
43112;OH,Fairfield;-82.709539;39.803993
43113;OH,Pickaway;-82.942850;39.598236
43115;OH,Ross;-83.173830;39.501913
43116;OH,Pickaway;-83.060070;39.768502
43117;OH,Pickaway;-83.1994;39.77302
43119;OH,Franklin;-83.166702;39.939871
43123;OH,Franklin;-83.079893;39.886280
43125;OH,Franklin;-82.895897;39.852363
43126;OH,Franklin;-83.170851;39.810093
43127;OH,Hocking;-82.327980;39.482096
43128;OH,Fayette;-83.572360;39.651917
43130;OH,Fairfield;-82.612169;39.712887
43135;OH,Hocking;-82.710768;39.473379
43136;OH,Fairfield;-82.808023;39.802655
43137;OH,Franklin;-82.981156;39.818249
43138;OH,Hocking;-82.408019;39.530972
43140;OH,Madison;-83.436433;39.892676
43142;OH,Fayette;-83.587608;39.593121
43143;OH,Madison;-83.287760;39.710455
43144;OH,Hocking;-82.166502;39.513028
43145;OH,Pickaway;-83.264092;39.555409
43146;OH,Pickaway;-83.146904;39.786202
43147;OH,Fairfield;-82.756004;39.904288
43148;OH,Fairfield;-82.507913;39.816577
43149;OH,Hocking;-82.577043;39.545786
43150;OH,Fairfield;-82.414555;39.778306
43151;OH,Madison;-83.475870;39.732474
43152;OH,Hocking;-82.623145;39.387214
43153;OH,Madison;-83.580931;39.721965
43154;OH,Fairfield;-82.826563;39.605605
43155;OH,Fairfield;-82.514597;39.630003
43156;OH,Pickaway;-82.779176;39.554697
43157;OH,Fairfield;-82.545551;39.843864
43158;OH,Hocking;-82.357206;39.460218
43160;OH,Fayette;-83.439059;39.533002
43162;OH,Madison;-83.289124;39.939528
43163;OH,Fairfield;-82.4470;39.76310
43164;OH,Pickaway;-83.112981;39.590417
43201;OH,Franklin;-83.001179;39.990764
43202;OH,Franklin;-83.008945;40.018814
43203;OH,Franklin;-82.968803;39.971800
43204;OH,Franklin;-83.082310;39.958496
43205;OH,Franklin;-82.965870;39.957265
43206;OH,Franklin;-82.980850;39.944564
43207;OH,Franklin;-82.969693;39.897695
43209;OH,Franklin;-82.928248;39.958564
43210;OH,Franklin;-83.021488;40.003681
43211;OH,Franklin;-82.971275;40.012714
43212;OH,Franklin;-83.042683;39.988114
43213;OH,Franklin;-82.874134;39.966814
43214;OH,Franklin;-83.018810;40.053063
43215;OH,Franklin;-83.004316;39.965131
43216;OH,Franklin;-83.0113;39.96903
43217;OH,Franklin;-82.943844;39.824831
43218;OH,Franklin;-83.0113;39.96903
43219;OH,Franklin;-82.925898;40.002514
43220;OH,Franklin;-83.069867;40.047273
43221;OH,Franklin;-83.076556;40.020630
43222;OH,Franklin;-83.028560;39.958664
43223;OH,Franklin;-83.045583;39.935263
43224;OH,Franklin;-82.967727;40.039914
43226;OH,Franklin;-83.0113;39.96903
43227;OH,Franklin;-82.890630;39.944231
43228;OH,Franklin;-83.123002;39.954363
43229;OH,Franklin;-82.973262;40.085313
43230;OH,Franklin;-82.878552;40.039963
43231;OH,Franklin;-82.940640;40.076042
43232;OH,Franklin;-82.865637;39.924213
43234;OH,Franklin;-83.0113;39.96903
43235;OH,Franklin;-83.055678;40.099204
43236;OH,Franklin;-83.0076;40.13571
43240;OH,Delaware;-82.981788;40.146873
43301;OH,Marion;-83.0692;40.61660
43302;OH,Marion;-83.121739;40.589747
43310;OH,Logan;-83.780524;40.518081
43311;OH,Logan;-83.758166;40.365923
43314;OH,Marion;-82.961586;40.642604
43315;OH,Morrow;-82.873125;40.490756
43316;OH,Wyandot;-83.380686;40.954293
43317;OH,Morrow;-82.683564;40.479649
43318;DE,Logan;-83.910410;40.314099
43319;OH,Logan;-83.569246;40.307923
43320;OH,Morrow;-82.884433;40.583666
43321;OH,Morrow;-82.828311;40.462420
43322;OH,Marion;-83.209371;40.531614
43323;OH,Wyandot;-83.244547;40.730593
43324;OH,Logan;-83.837741;40.460862
43325;OH,Morrow;-82.8729;40.60796
43326;OH,Hardin;-83.605779;40.642266
43330;OH,Wyandot;-83.4196;40.81302
43331;OH,Logan;-83.907054;40.507868
43332;OH,Marion;-83.382800;40.585905
43333;OH,Logan;-83.925286;40.436172
43334;OH,Morrow;-82.807839;40.399648
43335;OH,Marion;-82.9099;40.66849
43336;OH,Logan;-83.582700;40.293691
43337;OH,Marion;-83.229449;40.687548
43338;OH,Morrow;-82.772731;40.555366
43340;OH,Hardin;-83.492045;40.547039
43341;OH,Marion;-83.312545;40.587559
43342;OH,Marion;-83.183055;40.470755
43343;OH,Logan;-83.973251;40.308916
43344;OH,Union;-83.321037;40.430758
43345;OH,Hardin;-83.577369;40.513261
43346;OH,Hardin;-83.8461;40.57322
43347;OH,Logan;-83.665389;40.470605
43348;OH,Logan;-83.885540;40.469231
43349;OH,Morrow;-82.6619;40.61423
43350;OH,Morrow;-82.699527;40.394773
43351;OH,Wyandot;-83.299214;40.827320
43356;OH,Marion;-83.050477;40.461613
43357;OH,Logan;-83.751000;40.254824
43358;OH,Logan;-83.538532;40.413252
43359;OH,Wyandot;-83.457140;40.863848
43360;OH,Logan;-83.668847;40.327984
43402;OH,Wood;-83.657958;41.388519
43406;OH,Wood;-83.438020;41.328037
43407;OH,Sandusky;-83.245785;41.277969
43408;OH,Ottawa;-83.363002;41.565049
43410;OH,Sandusky;-82.969253;41.304387
43412;OH,Ottawa;-83.307243;41.636780
43413;OH,Wood;-83.649852;41.240054
43414;OH,Wood;-83.6489;41.39235
43416;OH,Ottawa;-83.283610;41.477061
43420;OH,Sandusky;-83.112174;41.353070
43430;OH,Ottawa;-83.370723;41.523309
43431;OH,Sandusky;-83.323133;41.390878
43432;OH,Ottawa;-83.255974;41.553383
43433;OH,Ottawa;-82.8708;41.50375
43434;OH,Lucas;-83.6202;41.64569
43435;OH,Sandusky;-83.303335;41.333956
43436;OH,Ottawa;-82.8226;41.71533
43437;OH,Wood;-83.604642;41.252306
43438;OH,Erie;-82.697442;41.601343
43439;OH,Ottawa;-83.042934;41.517510
43440;OH,Ottawa;-82.758812;41.533186
43441;OH,Wood;-83.4593;41.53613
43442;OH,Sandusky;-83.225306;41.425328
43443;OH,Wood;-83.477351;41.455078
43445;OH,Ottawa;-83.289858;41.596682
43446;OH,Ottawa;-82.8046;41.68347
43447;OH,Wood;-83.433004;41.567800
43449;OH,Ottawa;-83.135693;41.534460
43450;OH,Wood;-83.476641;41.403100
43451;OH,Wood;-83.628355;41.318285
43452;OH,Ottawa;-82.929486;41.512855
43456;OH,Ottawa;-82.812786;41.671574
43457;OH,Wood;-83.431717;41.269279
43458;OH,Ottawa;-83.210263;41.532215
43460;OH,Wood;-83.561900;41.603797
43462;OH,Wood;-83.695151;41.284470
43463;OH,Wood;-83.5085;41.50905
43464;OH,Sandusky;-82.925096;41.404156
43465;OH,Wood;-83.497955;41.577250
43466;OH,Wood;-83.502150;41.289530
43467;OH,Wood;-83.489485;41.245763
43468;OH,Ottawa;-83.339884;41.602898
43469;OH,Sandusky;-83.365659;41.455129
43501;OH,Williams;-84.447110;41.673094
43502;OH,Fulton;-84.308665;41.529231
43504;OH,Lucas;-83.834464;41.697701
43505;OH,Williams;-84.7302;41.52394
43506;OH,Williams;-84.554592;41.471569
43510;OH,Henry;-84.0136;41.41987
43511;OH,Wood;-83.829178;41.262560
43512;OH,Defiance;-84.365394;41.290370
43515;OH,Fulton;-84.007789;41.585627
43516;OH,Henry;-83.898274;41.211032
43517;OH,Williams;-84.733561;41.441679
43518;OH,Williams;-84.753335;41.572443
43519;OH,Defiance;-84.3966;41.42215
43520;OH,Defiance;-84.6313;41.39066
43521;OH,Fulton;-84.297325;41.661430
43522;OH,Wood;-83.849446;41.427352
43523;OH,Henry;-84.0005;41.34108
43524;OH,Henry;-84.035676;41.229001
43525;OH,Wood;-83.707259;41.466185
43526;OH,Defiance;-84.744964;41.305690
43527;OH,Henry;-84.147540;41.253169
